1693,"Eastern Equatoria","Torit","Kiteng"
1694,"Eastern Equatoria","Magwi","Uaiya"
1695,"Eastern Equatoria","Ikotos","Kinyeti"
1696,"Eastern Equatoria","Ikotos","Kipia"
1697,"Eastern Equatoria","Ikotos","Lomueng Rest House"
1698,"Eastern Equatoria","Magwi","Ngaia"
1699,"Eastern Equatoria","Magwi","Farajok"
1700,"Eastern Equatoria","Magwi","Mede"
1701,"Eastern Equatoria","Magwi","Danga"
1702,"Eastern Equatoria","Ikotos","Oiro"
1703,"Eastern Equatoria","Budi","Amtaini"
1704,"Eastern Equatoria","Ikotos","Logoforok"
1705,"Eastern Equatoria","Magwi","Paja"
1706,"Eastern Equatoria","Magwi","Morle"
1707,"Eastern Equatoria","Ikotos","Lotome"
1708,"Eastern Equatoria","Magwi","Fadieri"
1709,"Eastern Equatoria","Magwi","Lerua"
1710,"Eastern Equatoria","Ikotos","Lothik"
1711,"Eastern Equatoria","Budi","Komoloich"
1712,"Eastern Equatoria","Ikotos","Furuta"
1713,"Eastern Equatoria","Magwi","Goya"
1714,"Eastern Equatoria","Ikotos","Loturutur"
1715,"Eastern Equatoria","Ikotos","Shilok"
1716,"Eastern Equatoria","Torit","Telanga"
1717,"Eastern Equatoria","Magwi","Fakala"
1718,"Eastern Equatoria","Ikotos","Logire"
1719,"Eastern Equatoria","Magwi","Orollo"
1720,"Eastern Equatoria","Budi","Bogora"
1721,"Eastern Equatoria","Budi","Lomothing"
1722,"Eastern Equatoria","Magwi","Lamarnyang"
1723,"Eastern Equatoria","Ikotos","Itibol"
1724,"Eastern Equatoria","Magwi","Kororo"
1725,"Eastern Equatoria","Torit","Upper Talanga"
1726,"Eastern Equatoria","Magwi","Palebek"
1727,"Eastern Equatoria","Magwi","Ayum"
1728,"Eastern Equatoria","Magwi","Moli"
1729,"Eastern Equatoria","Ikotos","Imaje"
1730,"Eastern Equatoria","Ikotos","Iyak"
1731,"Eastern Equatoria","Torit","Katiri"
1732,"Eastern Equatoria","Ikotos","Ikatik"
1733,"Eastern Equatoria","Ikotos","Gilo"
1734,"Eastern Equatoria","Ikotos","Longairo"
1735,"Eastern Equatoria","Ikotos","Kamosing"
1736,"Eastern Equatoria","Magwi","Aiyerri"
1737,"Eastern Equatoria","Magwi","Palotaka"
1738,"Eastern Equatoria","Ikotos","Malumas"
1739,"Eastern Equatoria","Ikotos","Konoro"
1740,"Eastern Equatoria","Torit","Lotti"
1741,"Eastern Equatoria","Magwi","Obbo"
1742,"Eastern Equatoria","Magwi","Iyiri"
1743,"Eastern Equatoria","Ikotos","Ramirok"
1744,"Eastern Equatoria","Ikotos","Loboyo"
1745,"Eastern Equatoria","Ikotos","Lorima"
1746,"Eastern Equatoria","Ikotos","Larua"
1747,"Eastern Equatoria","Magwi","Ame"
1748,"Eastern Equatoria","Budi","Kugwa"
1749,"Eastern Equatoria","Ikotos","Garingoru"
1750,"Eastern Equatoria","Ikotos","Lomo"
1751,"Eastern Equatoria","Ikotos","Loiri"
1752,"Eastern Equatoria","Ikotos","Nabakin"
1753,"Eastern Equatoria","Budi","Lotukei"
1754,"Eastern Equatoria","Ikotos","Leriok"
1755,"Eastern Equatoria","Ikotos","Ingawi"
1756,"Eastern Equatoria","Ikotos","Ikwoto"
1757,"Eastern Equatoria","Ikotos","Ikotos"
1758,"Eastern Equatoria","Ikotos","Ukuk"
1759,"Eastern Equatoria","Ikotos","Kiman"
1760,"Eastern Equatoria","Ikotos","Imadala"
1761,"Eastern Equatoria","Ikotos","Gongming"
1762,"Eastern Equatoria","Ikotos","Lokwoya"
1763,"Eastern Equatoria","Torit","Hoyuni"
1764,"Eastern Equatoria","Magwi","Okura"
1765,"Eastern Equatoria","Ikotos","Kidepo"
1766,"Eastern Equatoria","Ikotos","Losua"
1767,"Eastern Equatoria","Torit","Loguli"
1768,"Eastern Equatoria","Torit","River Ogum"
1769,"Eastern Equatoria","Ikotos","Nagishot"
1770,"Eastern Equatoria","Torit","Labuge"
1771,"Eastern Equatoria","Ikotos","Melia"
1772,"Eastern Equatoria","Torit","River Ibobo"
1773,"Eastern Equatoria","Magwi","Ogwo"
1774,"Eastern Equatoria","Ikotos","Lokika"
1775,"Eastern Equatoria","Ikotos","Lomogoro"
1776,"Eastern Equatoria","Ikotos","Tadagha"
1777,"Eastern Equatoria","Magwi","River Ayi"
1778,"Eastern Equatoria","Ikotos","Lopulong"
1779,"Eastern Equatoria","Ikotos","Karimoja"
1780,"Eastern Equatoria","Budi","Lotome"
1781,"Eastern Equatoria","Magwi","Omeio"
1782,"Eastern Equatoria","Budi","Kilkil"
1783,"Eastern Equatoria","Ikotos","Momoriya"
1784,"Eastern Equatoria","Budi","Nyala"
1785,"Eastern Equatoria","Ikotos","Akoro"
1786,"Eastern Equatoria","Ikotos","Lengyileng"
1787,"Eastern Equatoria","Budi","Iloli"
1788,"Eastern Equatoria","Budi","Meridedi"
1789,"Eastern Equatoria","Magwi","Magwi"
1790,"Eastern Equatoria","Budi","Longolemur"
1791,"Eastern Equatoria","Budi","Kikilay"
1792,"Eastern Equatoria","Ikotos","Mario"
1793,"Eastern Equatoria","Torit","Ingelire"
1794,"Eastern Equatoria","Ikotos","Leylir"
1795,"Eastern Equatoria","Budi","Kakelay"
1796,"Eastern Equatoria","Budi","Mogina"
1797,"Eastern Equatoria","Budi","Maniangado"
1798,"Eastern Equatoria","Ikotos","Kikirik"
1799,"Eastern Equatoria","Budi","Turukwana"
1800,"Eastern Equatoria","Ikotos","Karogor"
1801,"Eastern Equatoria","Budi","Lorema"
1802,"Eastern Equatoria","Ikotos","Amotong"
1803,"Eastern Equatoria","Budi","Tartamon"
1804,"Eastern Equatoria","Budi","Kathiara"
1805,"Eastern Equatoria","Torit","Agoro"
1806,"Eastern Equatoria","Magwi","Abara"
1807,"Eastern Equatoria","Ikotos","Mohina"
1808,"Eastern Equatoria","Ikotos","Bolie"
1809,"Eastern Equatoria","Ikotos","Okorohore"
1810,"Eastern Equatoria","Ikotos","Lolemu"
1811,"Eastern Equatoria","Torit","Loping"
1812,"Eastern Equatoria","Magwi","Ameh"
1813,"Eastern Equatoria","Budi","Laerdi"
1814,"Eastern Equatoria","Budi","Masawa"
1815,"Eastern Equatoria","Ikotos","Mokina"
1816,"Eastern Equatoria","Ikotos","Sadit"
1817,"Eastern Equatoria","Ikotos","Lobaruke"
1818,"Eastern Equatoria","Ikotos","Moroto"
1819,"Eastern Equatoria","Budi","Lotiki"
1820,"Eastern Equatoria","Ikotos","Lipo"
1821,"Eastern Equatoria","Budi","Oreg"
1822,"Eastern Equatoria","Torit","Gesiga"
1823,"Eastern Equatoria","Ikotos","Molongori"
1824,"Eastern Equatoria","Budi","Nadongolomo"
1825,"Eastern Equatoria","Ikotos","Itogom"
1826,"Eastern Equatoria","Torit","Loferika"
1827,"Eastern Equatoria","Ikotos","Lodi"
1828,"Eastern Equatoria","Torit","Amiting"
1829,"Eastern Equatoria","Torit","Iniela"
1830,"Eastern Equatoria","Ikotos","Isuluk"
1831,"Eastern Equatoria","Ikotos","Meyang"
1832,"Eastern Equatoria","Budi","Cherokaj"
1833,"Eastern Equatoria","Ikotos","Lomode"
1834,"Eastern Equatoria","Torit","Okulu"
1835,"Eastern Equatoria","Magwi","Afoyi"
1836,"Eastern Equatoria","Budi","Manajok"
1837,"Eastern Equatoria","Budi","Larema"
1838,"Eastern Equatoria","Budi","Karena"
1839,"Eastern Equatoria","Ikotos","Ibegilik"
1840,"Eastern Equatoria","Torit","Makorro"
1841,"Eastern Equatoria","Ikotos","Opirika"
1842,"Eastern Equatoria","Ikotos","Guma"
1843,"Eastern Equatoria","Budi","Loro"
1844,"Eastern Equatoria","Magwi","Nyakol"
1845,"Eastern Equatoria","Ikotos","Nyibira"
1846,"Eastern Equatoria","Ikotos","Igatang"
1847,"Eastern Equatoria","Ikotos","Madok"
1848,"Eastern Equatoria","Budi","Lorogela"
1849,"Eastern Equatoria","Budi","Lorus"
1850,"Eastern Equatoria","Budi","Logak"
1851,"Eastern Equatoria","Ikotos","Lofi"
1852,"Eastern Equatoria","Budi","Owerak"
1853,"Eastern Equatoria","Ikotos","Ibunyak"
1854,"Eastern Equatoria","Ikotos","Napuajore"
1855,"Eastern Equatoria","Budi","Adimakuj"
1856,"Eastern Equatoria","Ikotos","Narimari"
1857,"Eastern Equatoria","Torit","Ojek"
1858,"Eastern Equatoria","Ikotos","Loriaju"
1859,"Eastern Equatoria","Ikotos","Woroworo"
1860,"Eastern Equatoria","Ikotos","Lolua"
1861,"Eastern Equatoria","Magwi","Odumi"
1862,"Eastern Equatoria","Ikotos","Giani"
1863,"Eastern Equatoria","Ikotos","Mairo"
1864,"Eastern Equatoria","Torit","Logire"
1865,"Eastern Equatoria","Ikotos","Isoke"
1866,"Eastern Equatoria","Budi","Betiguli"
1867,"Eastern Equatoria","Ikotos","Logowonok"
1868,"Eastern Equatoria","Budi","Naligedi"
1869,"Eastern Equatoria","Kapoeta East","Natinga"
1870,"Eastern Equatoria","Budi","Kitamo"
1871,"Eastern Equatoria","Budi","Lolimo"
1872,"Eastern Equatoria","Ikotos","Lobalong"
1873,"Eastern Equatoria","Budi","Digidok"
1874,"Eastern Equatoria","Kapoeta East","Natinga (new site)"
1875,"Eastern Equatoria","Budi","Chukudum"
1876,"Eastern Equatoria","Ikotos","Dongotona"
1877,"Eastern Equatoria","Magwi","Omit"
1878,"Eastern Equatoria","Ikotos","Mungalla"
1879,"Eastern Equatoria","Ikotos","Ichena"
1880,"Eastern Equatoria","Budi","Naqichot"
1881,"Eastern Equatoria","Budi","Naqishot"
1882,"Eastern Equatoria","Ikotos","Kobuleri"
1883,"Eastern Equatoria","Torit","Teiranging"
1884,"Eastern Equatoria","Ikotos","Logote"
1885,"Eastern Equatoria","Torit","Kiliu"
1886,"Eastern Equatoria","Ikotos","Momoria"
1887,"Eastern Equatoria","Budi","Kiduri"
1888,"Eastern Equatoria","Budi","Lochar"
1889,"Eastern Equatoria","Torit","Ingama"
1890,"Eastern Equatoria","Ikotos","Lokuti"
1891,"Eastern Equatoria","Budi","Nagatale"
1892,"Eastern Equatoria","Budi","Itigip"
1893,"Eastern Equatoria","Budi","Charet"
1894,"Eastern Equatoria","Budi","Chakari"
1895,"Eastern Equatoria","Budi","Logigi"
1896,"Eastern Equatoria","Ikotos","Logiliok"
1897,"Eastern Equatoria","Budi","Iwowa"
1898,"Eastern Equatoria","Torit","Lumudo"
1899,"Eastern Equatoria","Torit","Irenge"
1900,"Eastern Equatoria","Ikotos","Ipida"
1901,"Eastern Equatoria","Ikotos","Korr"
1902,"Eastern Equatoria","Budi","Lobetang"
1903,"Eastern Equatoria","Torit","Loudo"
1904,"Eastern Equatoria","Budi","Naterowolo"
1905,"Eastern Equatoria","Budi","Thimtijejero"
1906,"Eastern Equatoria","Budi","Alimorok"
1907,"Eastern Equatoria","Budi","Kowda"
1908,"Eastern Equatoria","Torit","Imodongi"
1909,"Eastern Equatoria","Torit","Lowudo"
1910,"Eastern Equatoria","Ikotos","Hiriafit"
1911,"Eastern Equatoria","Torit","Oruhoi"
1912,"Eastern Equatoria","Torit","Sunnat"
1913,"Eastern Equatoria","Ikotos","Burung"
1914,"Eastern Equatoria","Torit","Gunyuro"
1915,"Eastern Equatoria","Budi","Moru Eta"
1916,"Eastern Equatoria","Budi","Itigin"
1917,"Eastern Equatoria","Torit","Lobuli"
1918,"Eastern Equatoria","Budi","Kilingir"
1919,"Eastern Equatoria","Torit","Kidol"
1920,"Eastern Equatoria","Torit","Lolianga"
1921,"Eastern Equatoria","Budi","Murukiron"
1922,"Eastern Equatoria","Budi","Nathilani"
1923,"Eastern Equatoria","Budi","Lobirikib"
1924,"Eastern Equatoria","Budi","Loturuch"
1925,"Eastern Equatoria","Kapoeta South","Tok"
1926,"Eastern Equatoria","Torit","Ngarama"
1927,"Eastern Equatoria","Budi","Merileli"
1928,"Eastern Equatoria","Budi","Chayrong"
1929,"Eastern Equatoria","Torit","Iyedo"
1930,"Eastern Equatoria","Torit","Lomodik"
1931,"Eastern Equatoria","Budi","Lochigarar"
1932,"Eastern Equatoria","Budi","Lokwamur"
1933,"Eastern Equatoria","Budi","Tolubi"
1934,"Eastern Equatoria","Budi","Logumak"
1935,"Eastern Equatoria","Budi","Loturut"
1936,"Eastern Equatoria","Torit","Egwi"
1937,"Eastern Equatoria","Torit","Ikulis"
1938,"Eastern Equatoria","Budi","Chaghari"
1939,"Eastern Equatoria","Budi","Loming"
1940,"Eastern Equatoria","Budi","Faraksika"
1941,"Eastern Equatoria","Budi","Ngarich"
1942,"Eastern Equatoria","Budi","Lobele"
1943,"Eastern Equatoria","Torit","Loguto"
1944,"Eastern Equatoria","Torit","Irume"
1945,"Eastern Equatoria","Budi","Naterikeki"
1946,"Eastern Equatoria","Ikotos","Lobira"
1947,"Eastern Equatoria","Torit","Hisiha"
1948,"Eastern Equatoria","Torit","River Kinyeti"
1949,"Eastern Equatoria","Torit","Lugurren"
1950,"Eastern Equatoria","Budi","Kachaching"
1951,"Eastern Equatoria","Budi","Longumu"
1952,"Eastern Equatoria","Budi","Kirongen"
1953,"Eastern Equatoria","Torit","Taudal"
1954,"Eastern Equatoria","Torit","Kaforere"
1955,"Eastern Equatoria","Torit","Nyongwa"
1956,"Eastern Equatoria","Torit","Kinyeti"
1957,"Eastern Equatoria","Budi","Naguri"
1958,"Eastern Equatoria","Budi","Lauro"
1959,"Eastern Equatoria","Torit","Dumak"
1960,"Eastern Equatoria","Torit","Labalwa"
1961,"Eastern Equatoria","Torit","Lumo"
1962,"Eastern Equatoria","Budi","Kirongu"
1963,"Eastern Equatoria","Torit","Alego"
1964,"Eastern Equatoria","Torit","Iloli"
1965,"Eastern Equatoria","Budi","Naberigalong"
1966,"Eastern Equatoria","Torit","Hatuloru"
1967,"Eastern Equatoria","Torit","Payra"
1968,"Eastern Equatoria","Torit","Kateloro"
1969,"Eastern Equatoria","Torit","Italak"
1970,"Eastern Equatoria","Budi","Lomingushe"
1971,"Eastern Equatoria","Torit","Tohubak"
1972,"Eastern Equatoria","Torit","Kojopi"
1973,"Eastern Equatoria","Budi","Lauru"
1974,"Eastern Equatoria","Kapoeta East","Nakodok"
1975,"Eastern Equatoria","Kapoeta East","Nakodo"
1976,"Eastern Equatoria","Torit","Obule"
1977,"Eastern Equatoria","Torit","Dilen"
1978,"Eastern Equatoria","Torit","Ibalami"
1979,"Eastern Equatoria","Torit","Keyala"
1980,"Eastern Equatoria","Torit","Momoi"
1981,"Eastern Equatoria","Torit","Tirangole"
1982,"Eastern Equatoria","Torit","Hiyala"
1983,"Eastern Equatoria","Budi","Watit"
1984,"Eastern Equatoria","Torit","Tirangore"
1985,"Eastern Equatoria","Budi","Lorangi"
1986,"Eastern Equatoria","Kapoeta East","Nadepali"
1987,"Eastern Equatoria","Budi","Idetak"
1988,"Eastern Equatoria","Torit","Okaru"
1989,"Eastern Equatoria","Torit","Lohira"
1990,"Eastern Equatoria","Torit","Chalamni"
1991,"Eastern Equatoria","Torit","Pura"
1992,"Eastern Equatoria","Torit","Buru"
1993,"Eastern Equatoria","Torit","Kheba"
1994,"Eastern Equatoria","Torit","Ilieu"
1995,"Eastern Equatoria","Torit","Lofiri"
1996,"Eastern Equatoria","Torit","Sauwo"
1997,"Eastern Equatoria","Torit","Longairo"
1998,"Eastern Equatoria","Torit","Torit"
1999,"Eastern Equatoria","Torit","Bur"
2000,"Eastern Equatoria","Kapoeta East","Narus"
2001,"Eastern Equatoria","Kapoeta East","Narakadai"
2002,"Eastern Equatoria","Kapoeta East","Lolim"
2003,"Eastern Equatoria","Kapoeta East","Lomanik"
2004,"Eastern Equatoria","Kapoeta East","Kangikawo"
2005,"Eastern Equatoria","Kapoeta East","Kabolet"
2006,"Eastern Equatoria","Kapoeta East","Kadtodori"
2007,"Eastern Equatoria","Torit","Langario"
2008,"Eastern Equatoria","Torit","Muragatika"
2009,"Eastern Equatoria","Kapoeta East","Kokizili"
2010,"Eastern Equatoria","Torit","Losok"
2011,"Eastern Equatoria","Lafon","Loming"
2012,"Eastern Equatoria","Budi","Welamoi"
2013,"Eastern Equatoria","Kapoeta East","River Lolabo"
2014,"Eastern Equatoria","Torit","Gajawuru"
2015,"Eastern Equatoria","Torit","Lokila"
2016,"Eastern Equatoria","Torit","River Ongedon"
2017,"Eastern Equatoria","Torit","Kidongi"
2018,"Eastern Equatoria","Budi","Loryok"
2019,"Eastern Equatoria","Budi","Kugulu"
2020,"Eastern Equatoria","Torit","Nesitu"
2021,"Eastern Equatoria","Kapoeta East","Lolabo"
2022,"Eastern Equatoria","Budi","Iwochi"
2023,"Eastern Equatoria","Torit","Bari"
2024,"Eastern Equatoria","Budi","Kolinmum"
2025,"Eastern Equatoria","Budi","Tia"
2026,"Eastern Equatoria","Kapoeta East","Lotimi"
2027,"Eastern Equatoria","Lafon","Mutaram"
2028,"Eastern Equatoria","Kapoeta South","Apelli Koperat"
2029,"Eastern Equatoria","Lafon","Lalanga"
2030,"Eastern Equatoria","Torit","Lobithi"
2031,"Eastern Equatoria","Torit","Langdimoleh"
2032,"Eastern Equatoria","Lafon","Pauki"
2033,"Eastern Equatoria","Torit","Makidi"
2034,"Eastern Equatoria","Lafon","River Kudo"
2035,"Eastern Equatoria","Budi","Arungateli"
2036,"Eastern Equatoria","Torit","Fwara"
2037,"Eastern Equatoria","Torit","Longija"
2038,"Eastern Equatoria","Kapoeta East","Nakatur"
2039,"Eastern Equatoria","Kapoeta East","Lotorobu"
2040,"Eastern Equatoria","Kapoeta East","Lopur"
2041,"Eastern Equatoria","Budi","Laryok"
2042,"Eastern Equatoria","Torit","Husa"
2043,"Eastern Equatoria","Torit","Hidere"
2044,"Eastern Equatoria","Budi","Tuguru"
2045,"Eastern Equatoria","Lafon","Ilyeito"
2046,"Eastern Equatoria","Torit","Loronyo"
2047,"Eastern Equatoria","Torit","Isaru"
2048,"Eastern Equatoria","Budi","Katagan"
2049,"Eastern Equatoria","Kapoeta East","Athigiriait"
2050,"Eastern Equatoria","Budi","Koloricho"
2051,"Eastern Equatoria","Torit","Lotarang"
2052,"Eastern Equatoria","Torit","Lohutok"
2053,"Eastern Equatoria","Lafon","Iboni"
2054,"Eastern Equatoria","Kapoeta East","Kalok"
2055,"Eastern Equatoria","Kapoeta East","Kalawath"
2056,"Eastern Equatoria","Kapoeta East","Lokwanamoru North"
2057,"Eastern Equatoria","Kapoeta East","Nakinomet"
2058,"Eastern Equatoria","Kapoeta East","Kaieris"
2059,"Eastern Equatoria","Kapoeta East","Loruth Kaada"
2060,"Eastern Equatoria","Budi","Kidepo"
2061,"Eastern Equatoria","Lafon","Ibele"
2062,"Eastern Equatoria","Kapoeta East","Kalacha"
2063,"Eastern Equatoria","Kapoeta East","Khor Jeep"
2064,"Eastern Equatoria","Lafon","Lil"
2065,"Eastern Equatoria","Kapoeta East","Kangetulai"
2066,"Eastern Equatoria","Kapoeta East","Loith"
2067,"Eastern Equatoria","Kapoeta East","Lourum"
2068,"Eastern Equatoria","Kapoeta East","Lochorokotil"
2069,"Eastern Equatoria","Kapoeta East","Kangararicho"
2070,"Eastern Equatoria","Kapoeta East","Loropio"
2071,"Eastern Equatoria","Budi","Kimotong"
2072,"Eastern Equatoria","Lafon","Lowoi"
2073,"Eastern Equatoria","Budi","Longarim"
2074,"Eastern Equatoria","Lafon","Tabnor"
2075,"Eastern Equatoria","Kapoeta East","Napotpot"
2076,"Eastern Equatoria","Kapoeta East","Ilemi Triangle"
2077,"Eastern Equatoria","Kapoeta East","Kapoko"
2078,"Eastern Equatoria","Kapoeta East","River Komonyanga"
2079,"Eastern Equatoria","Kapoeta East","Kampi Ya Ndegi"
2080,"Eastern Equatoria","Kapoeta East","River Kukurei"
2081,"Eastern Equatoria","Lafon","Omio"
2082,"Eastern Equatoria","Kapoeta East","Nagpotpot"
2083,"Eastern Equatoria","Kapoeta East","Kokurd"
2084,"Eastern Equatoria","Lafon","Mekajik"
2085,"Eastern Equatoria","Kapoeta East","Woteng"
2086,"Eastern Equatoria","Kapoeta East","Kaldo"
2087,"Eastern Equatoria","Kapoeta East","Lokolio Post"
2088,"Eastern Equatoria","Budi","Taguk"
2089,"Eastern Equatoria","Kapoeta East","Buna"
2090,"Eastern Equatoria","Budi","Logirim"
2091,"Eastern Equatoria","Budi","Chawa"
2092,"Eastern Equatoria","Budi","Naviapak"
2093,"Eastern Equatoria","Kapoeta South","Nater"
2094,"Eastern Equatoria","Kapoeta East","Virgins Breast"
2095,"Eastern Equatoria","Kapoeta East","Namacharioret"
2096,"Eastern Equatoria","Kapoeta East","Kadolputh"
2097,"Eastern Equatoria","Kapoeta East","Kakuti"
2098,"Eastern Equatoria","Budi","Nawianak"
2099,"Eastern Equatoria","Kapoeta East","Kaludo"
2100,"Eastern Equatoria","Torit","Yegi Yegi"
2101,"Eastern Equatoria","Kapoeta South","Logiri"
2102,"Eastern Equatoria","Lafon","Idali"
2103,"Eastern Equatoria","Kapoeta East","Nebur"
2104,"Eastern Equatoria","Kapoeta East","Lokalyan"
2105,"Eastern Equatoria","Kapoeta South","Loning"
2106,"Eastern Equatoria","Kapoeta East","Murua-Kidel"
2107,"Eastern Equatoria","Kapoeta East","Napeduru"
2108,"Eastern Equatoria","Kapoeta East","Lobongoi"
2109,"Eastern Equatoria","Kapoeta East","Buno"
2110,"Eastern Equatoria","Kapoeta South","Korea"
2111,"Eastern Equatoria","Kapoeta South","Morugurn"
2112,"Eastern Equatoria","Lafon","Son"
2113,"Eastern Equatoria","Kapoeta South","Longalia"
2114,"Eastern Equatoria","Lafon","Kineti"
2115,"Eastern Equatoria","Kapoeta East","Kabokor Ingole"
2116,"Eastern Equatoria","Kapoeta East","Lumian"
2117,"Eastern Equatoria","Kapoeta East","Mayen"
2118,"Eastern Equatoria","Lafon","Imehejek"
2119,"Eastern Equatoria","Kapoeta South","Nakordula"
2120,"Eastern Equatoria","Kapoeta South","Kapoeta"
2121,"Eastern Equatoria","Kapoeta East","Nadupuduku"
2122,"Eastern Equatoria","Kapoeta East","Lokidokotoy"
2123,"Eastern Equatoria","Kapoeta East","Kwamkunyu"
2124,"Eastern Equatoria","Kapoeta East","Kai-emongorr"
2125,"Eastern Equatoria","Kapoeta East","Nakolo"
2126,"Eastern Equatoria","Kapoeta East","Kathiren"
2127,"Eastern Equatoria","Kapoeta East","Naoyeta"
2128,"Eastern Equatoria","Kapoeta East","Nakiwalet"
2129,"Eastern Equatoria","Lafon","Litoyro"
2130,"Eastern Equatoria","Torit","Maitong"
2131,"Eastern Equatoria","Lafon","Mura"
2132,"Eastern Equatoria","Kapoeta South","Loyurien"
2133,"Eastern Equatoria","Kapoeta North","Idong"
2134,"Eastern Equatoria","Kapoeta East","Nithapirri"
2135,"Eastern Equatoria","Kapoeta East","Naramam"
2136,"Eastern Equatoria","Kapoeta East","NyangAmunyen"
2137,"Eastern Equatoria","Kapoeta East","Lorionetom Range"
2138,"Eastern Equatoria","Kapoeta South","Chief-Longidio"
2139,"Eastern Equatoria","Budi","Lonukeaguman"
2140,"Eastern Equatoria","Kapoeta South","Namerimeri"
2141,"Eastern Equatoria","Kapoeta South","Moru-Keric"
2142,"Eastern Equatoria","Kapoeta East","Kadingetoni"
2143,"Eastern Equatoria","Kapoeta East","Homawur"
2144,"Eastern Equatoria","Kapoeta East","Lotukule"
2145,"Eastern Equatoria","Kapoeta East","Nakangungeg"
2146,"Eastern Equatoria","Kapoeta East","Kanamukat"
2147,"Eastern Equatoria","Kapoeta East","Tiwai"
2148,"Eastern Equatoria","Kapoeta East","Lorienetom"
2149,"Eastern Equatoria","Kapoeta East","Lomuria-Angkoiyo"
2150,"Eastern Equatoria","Kapoeta South","Kawiyapeot"
2151,"Eastern Equatoria","Kapoeta East","Kayapata"
2152,"Eastern Equatoria","Kapoeta East","Naliel"
2153,"Eastern Equatoria","Budi","Manwayti"
2154,"Eastern Equatoria","Torit","Ghaba"
2155,"Eastern Equatoria","Lafon","Lomongoli"
2156,"Eastern Equatoria","Kapoeta East","Anakanaka"
2157,"Eastern Equatoria","Kapoeta East","Kadingetom Range"
2158,"Eastern Equatoria","Kapoeta East","Kaitherin North"
2159,"Eastern Equatoria","Kapoeta East","Naramum Post"
2160,"Eastern Equatoria","Kapoeta North","Narongyet"
2161,"Eastern Equatoria","Torit","Ghsbah"
2162,"Eastern Equatoria","Kapoeta South","Loteleng"
2163,"Eastern Equatoria","Lafon","Hotor"
2164,"Eastern Equatoria","Kapoeta North","Lomeyen"
2165,"Eastern Equatoria","Kapoeta North","Lolepon"
2166,"Eastern Equatoria","Kapoeta East","Kadingetom"
2167,"Eastern Equatoria","Kapoeta East","Nakithilet"
2168,"Eastern Equatoria","Kapoeta East","Lokitoi"
2169,"Eastern Equatoria","Kapoeta East","Karpetero"
2170,"Eastern Equatoria","Kapoeta East","Namorototio"
2171,"Eastern Equatoria","Kapoeta East","Karenga"
2172,"Eastern Equatoria","Kapoeta East","Kowabala"
2173,"Eastern Equatoria","Kapoeta North","Lokwamiro"
2174,"Eastern Equatoria","Kapoeta North","Naminit B"
2175,"Eastern Equatoria","Lafon","Dorik"
2176,"Eastern Equatoria","Kapoeta East","River Loyuro"
2177,"Eastern Equatoria","Kapoeta East","Nakalale"
2178,"Eastern Equatoria","Kapoeta East","Kayaket"
2179,"Eastern Equatoria","Kapoeta East","Muraagipi"
2180,"Eastern Equatoria","Kapoeta East","Kaitede"
2181,"Eastern Equatoria","Kapoeta East","Kaloyamanuath"
2182,"Eastern Equatoria","Kapoeta East","River Kaielot"
2183,"Eastern Equatoria","Kapoeta North","Napotit"
2184,"Eastern Equatoria","Kapoeta North","Naronyi"
2185,"Eastern Equatoria","Kapoeta North","Tchumakori"
2186,"Eastern Equatoria","Kapoeta East","Nekap"
2187,"Eastern Equatoria","Kapoeta North","Nakoret"
2188,"Eastern Equatoria","Kapoeta North","Nagongitela"
2189,"Eastern Equatoria","Kapoeta East","Kalyorok Nachua"
2190,"Eastern Equatoria","Kapoeta East","Loyoro"
2191,"Eastern Equatoria","Kapoeta North","Nadomeit"
2192,"Eastern Equatoria","Kapoeta East","Lanya"
2193,"Eastern Equatoria","Kapoeta North","Leruito"
2194,"Eastern Equatoria","Kapoeta East","Narionobukai"
2195,"Eastern Equatoria","Kapoeta East","Longorimenit"
2196,"Eastern Equatoria","Kapoeta East","Nagagutan"
2197,"Eastern Equatoria","Lafon","Kenamuke"
2198,"Eastern Equatoria","Budi","Kalineuri"
2199,"Eastern Equatoria","Kapoeta East","Nanngolet"
2200,"Eastern Equatoria","Kapoeta North","Lomonichek"
2201,"Eastern Equatoria","Lafon","Longiro"
2202,"Eastern Equatoria","Lafon","Longilayo"
2203,"Eastern Equatoria","Kapoeta East","Lotiang"
2204,"Eastern Equatoria","Kapoeta East","Lorioboki"
2205,"Eastern Equatoria","Kapoeta East","Lukulin"
2206,"Eastern Equatoria","Kapoeta East","Lomunyenkirion"
2207,"Eastern Equatoria","Kapoeta East","Najokmurya"
2208,"Eastern Equatoria","Kapoeta North","Katiakin"
2209,"Eastern Equatoria","Lafon","Habironge"
2210,"Eastern Equatoria","Kapoeta North","Riwoto"
2211,"Eastern Equatoria","Kapoeta North","Lumeyen"
2212,"Eastern Equatoria","Kapoeta North","Nawayareng"
2213,"Eastern Equatoria","Kapoeta East","Karin Gak"
2214,"Eastern Equatoria","Kapoeta East","Nabolibol"
2215,"Eastern Equatoria","Kapoeta East","Lobobonya"
2216,"Eastern Equatoria","Kapoeta East","Lokepokan"
2217,"Eastern Equatoria","Kapoeta East","Kongomo"
2218,"Eastern Equatoria","Kapoeta East","Atalochulo"
2219,"Eastern Equatoria","Kapoeta East","Nongolibe"
